AlgaaterCoopPunish,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCfr,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCfr,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCoopPunish,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoopPunish,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoop,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterCoop,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterCoop,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterCoop,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterMinimax,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterMinimax,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterBully,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterBully,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoop,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCoop,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCfr,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterCfr,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBully,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterBully,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoopPunish,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoopPunish,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.1492736,1.4874452,0.0,0.0,0.63570094,0.0,0.0,0.0,0.0,1.9201198,0.0,0.0,0.0,0.0,0.06506212,0.0,2.7279847,0.0,1.0200013,0.0,0.6033432,0.0,0.0,2.608709,0.0,0.15538986,1.1452098,1.7259909
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.1492736,1.4874452,0.0,0.0,0.63570094,0.0,0.0,0.0,0.0,1.9201198,0.0,0.0,0.0,0.0,0.06506212,0.0,2.7279847,0.0,1.0200013,0.0,0.6033432,0.0,0.0,2.608709,0.0,0.15538986,1.1452098,1.7259909
AlgaaterMinimax,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterMinimax,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoop,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoop,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterBullied,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterBullied,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterCfr,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterCfr,0.0,0.0,0.0,0.0,0.89255345,0.68390673,0.0,0.0,0.2770547,0.0,0.0,0.0,0.0,0.57758766,0.12964194,0.0,0.5697386,0.0,1.2254959,0.0,1.2727741,0.3367167,0.31359184,0.0,0.6219678,0.0,0.0,1.136237,0.0,1.9640428,0.44714844,0.85695994
AlgaaterBully,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterBully,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterMinimax,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterMinimax,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterMinimax,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterMinimax,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCfr,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCfr,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCoop,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCoop,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterMinimax,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterMinimax,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoop,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCoop,0.0,0.7075529,0.0,0.0,0.763788,0.90143806,0.0,0.0,0.6241145,0.0,0.0,0.0,0.0,0.23162031,0.3045584,0.0,0.90160257,0.0,1.834314,0.0,0.91984975,0.6441763,0.08653777,0.0,1.2412901,0.0,0.0,0.54796934,0.0,1.999705,0.25096932,0.39701572
AlgaaterCfr,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterCfr,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterCoop,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCoop,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBully,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBully,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterCoopPunish,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCoopPunish,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBullied,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBullied,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterCoopPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterCoopPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBully,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBully,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCfr,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCfr,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterMinimax,0.0,0.0,0.0,0.0,1.1492736,1.4874452,0.0,0.0,0.63570094,0.0,0.0,0.0,0.0,1.9201198,0.0,0.0,0.0,0.0,0.06506212,0.0,2.7279847,0.0,1.0200013,0.0,0.6033432,0.0,0.0,2.608709,0.0,0.15538986,1.1452098,1.7259909
AlgaaterMinimax,0.0,0.0,0.0,0.0,1.1492736,1.4874452,0.0,0.0,0.63570094,0.0,0.0,0.0,0.0,1.9201198,0.0,0.0,0.0,0.0,0.06506212,0.0,2.7279847,0.0,1.0200013,0.0,0.6033432,0.0,0.0,2.608709,0.0,0.15538986,1.1452098,1.7259909
AlgaaterBullied,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterBullied,0.0,0.0,0.0,0.0,1.3285354,1.6100217,0.0,0.0,1.1109674,0.0,0.0,0.0,0.0,1.2901323,0.047937967,0.0,0.06196195,0.0,0.22616123,0.0,2.5774806,0.0,0.9582509,0.0,0.7987228,0.0,0.0,1.7725276,0.0,0.0,1.0071293,1.1984621
AlgaaterCoop,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterCoop,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
AlgaaterBullyPunish,0.0,0.0,0.0,0.0,1.392982,1.3033834,0.0,0.0,0.6136157,0.0,0.0,0.0,0.0,2.1437314,0.07797096,0.0,0.0,0.0,0.0,0.0,2.7893317,0.0,1.002211,0.0,0.4621643,0.0,0.0,2.7734492,0.0,0.0,1.3232787,1.9145837
